site,compound,date,value,rolling_means
BQ2,NH4-N,1989-08-15T00:00:00Z,NA,NA
BQ2,NH4-N,1989-08-22T00:00:00Z,NA,NA
BQ2,NH4-N,1989-08-29T00:00:00Z,NA,NA
BQ2,NH4-N,1989-09-05T00:00:00Z,NA,NA
BQ2,NH4-N,1989-09-12T00:00:00Z,NA,NA
BQ2,NH4-N,1989-09-20T00:00:00Z,NA,NA
BQ2,NH4-N,1989-09-22T00:00:00Z,NA,NA
BQ2,NH4-N,1989-09-26T00:00:00Z,NA,NA
BQ2,NH4-N,1989-10-03T00:00:00Z,NA,NA
BQ2,NH4-N,1989-10-05T00:00:00Z,NA,NA
BQ2,NH4-N,1989-10-10T00:00:00Z,NA,NA
BQ2,NH4-N,1989-10-17T00:00:00Z,NA,NA
BQ2,NH4-N,1989-10-24T00:00:00Z,NA,NA
BQ2,NH4-N,1989-10-31T00:00:00Z,NA,NA
BQ2,NH4-N,1989-11-07T00:00:00Z,NA,NA
BQ2,NH4-N,1989-11-08T00:00:00Z,NA,NA
BQ2,NH4-N,1989-11-14T00:00:00Z,NA,NA
BQ2,NH4-N,1989-11-21T00:00:00Z,NA,NA
BQ2,NH4-N,1989-11-28T00:00:00Z,NA,NA
BQ2,NH4-N,1989-12-05T00:00:00Z,NA,NA
BQ2,NH4-N,1989-12-12T00:00:00Z,NA,NA
BQ2,NH4-N,1989-12-19T00:00:00Z,NA,NA
BQ2,NH4-N,1989-12-26T00:00:00Z,NA,NA
BQ2,NH4-N,1990-01-02T00:00:00Z,NA,NA
BQ2,NH4-N,1990-01-09T00:00:00Z,NA,NA
BQ2,NH4-N,1990-01-16T00:00:00Z,NA,NA
BQ2,NH4-N,1990-01-23T00:00:00Z,NA,NA
BQ2,NH4-N,1990-01-30T00:00:00Z,NA,NA
BQ2,NH4-N,1990-02-06T00:00:00Z,NA,NA
BQ2,NH4-N,1990-02-13T00:00:00Z,NA,NA
BQ2,NH4-N,1990-02-20T00:00:00Z,NA,NA
BQ2,NH4-N,1990-02-27T00:00:00Z,NA,NA
BQ2,NH4-N,1990-03-06T00:00:00Z,NA,NA
BQ2,NH4-N,1990-03-13T00:00:00Z,NA,NA
BQ2,NH4-N,1990-03-20T00:00:00Z,NA,NA
BQ2,NH4-N,1990-03-27T00:00:00Z,NA,NA
BQ2,NH4-N,1990-04-03T00:00:00Z,NA,NA
BQ2,NH4-N,1990-04-10T00:00:00Z,NA,NA
BQ2,NH4-N,1990-04-17T00:00:00Z,NA,NA
BQ2,NH4-N,1990-04-24T00:00:00Z,NA,NA
BQ2,NH4-N,1990-04-25T00:00:00Z,NA,NA
BQ2,NH4-N,1990-04-26T00:00:00Z,NA,NA
BQ2,NH4-N,1990-05-01T00:00:00Z,NA,NA
BQ2,NH4-N,1990-05-08T00:00:00Z,NA,NA
BQ2,NH4-N,1990-05-10T00:00:00Z,NA,NA
BQ2,NH4-N,1990-05-15T00:00:00Z,NA,NA
BQ2,NH4-N,1990-05-22T00:00:00Z,NA,NA
BQ2,NH4-N,1990-05-29T00:00:00Z,NA,NA
BQ2,NH4-N,1990-06-05T00:00:00Z,NA,NA
BQ2,NH4-N,1990-06-12T00:00:00Z,NA,NA
BQ2,NH4-N,1990-06-19T00:00:00Z,NA,NA
BQ2,NH4-N,1990-06-26T00:00:00Z,NA,NA
BQ2,NH4-N,1990-07-03T00:00:00Z,NA,NA
BQ2,NH4-N,1990-07-10T00:00:00Z,NA,NA
BQ2,NH4-N,1990-07-17T00:00:00Z,NA,NA
BQ2,NH4-N,1990-07-24T00:00:00Z,NA,NA
BQ2,NH4-N,1990-07-31T00:00:00Z,NA,NA
BQ2,NH4-N,1990-08-07T00:00:00Z,NA,NA
BQ2,NH4-N,1990-08-14T00:00:00Z,NA,NA
BQ2,NH4-N,1990-08-21T00:00:00Z,NA,NA
BQ2,NH4-N,1990-08-28T00:00:00Z,NA,NA
BQ2,NH4-N,1990-09-04T00:00:00Z,NA,NA
BQ2,NH4-N,1990-09-11T00:00:00Z,NA,NA
BQ2,NH4-N,1990-09-18T00:00:00Z,NA,NA
BQ2,NH4-N,1990-09-25T00:00:00Z,NA,NA
BQ2,NH4-N,1990-10-02T00:00:00Z,NA,NA
BQ2,NH4-N,1990-10-09T00:00:00Z,NA,NA
BQ2,NH4-N,1990-10-16T00:00:00Z,NA,NA
BQ2,NH4-N,1990-10-23T00:00:00Z,NA,NA
BQ2,NH4-N,1990-10-30T00:00:00Z,NA,NA
BQ2,NH4-N,1990-11-06T00:00:00Z,NA,NA
BQ2,NH4-N,1990-11-13T00:00:00Z,NA,NA
BQ2,NH4-N,1990-11-20T00:00:00Z,NA,NA
BQ2,NH4-N,1990-11-27T00:00:00Z,NA,NA
BQ2,NH4-N,1990-12-04T00:00:00Z,NA,NA
BQ2,NH4-N,1990-12-11T00:00:00Z,NA,NA
BQ2,NH4-N,1990-12-14T00:00:00Z,NA,NA
BQ2,NH4-N,1990-12-18T00:00:00Z,NA,NA
BQ2,NH4-N,1990-12-25T00:00:00Z,NA,NA
BQ2,NH4-N,1990-12-31T00:00:00Z,NA,NA
BQ2,NH4-N,1991-01-08T00:00:00Z,NA,NA
BQ2,NH4-N,1991-01-15T00:00:00Z,NA,NA
BQ2,NH4-N,1991-01-22T00:00:00Z,NA,NA
BQ2,NH4-N,1991-01-29T00:00:00Z,NA,NA
BQ2,NH4-N,1991-02-05T00:00:00Z,NA,NA
BQ2,NH4-N,1991-02-12T00:00:00Z,NA,NA
BQ2,NH4-N,1991-02-19T00:00:00Z,NA,NA
BQ2,NH4-N,1991-02-26T00:00:00Z,NA,NA
BQ2,NH4-N,1991-03-05T00:00:00Z,NA,NA
BQ2,NH4-N,1991-03-12T00:00:00Z,NA,NA
BQ2,NH4-N,1991-03-19T00:00:00Z,NA,NA
BQ2,NH4-N,1991-03-22T00:00:00Z,NA,NA
BQ2,NH4-N,1991-03-26T00:00:00Z,NA,NA
BQ2,NH4-N,1991-04-02T00:00:00Z,NA,NA
BQ2,NH4-N,1991-04-09T00:00:00Z,NA,NA
BQ2,NH4-N,1991-04-15T00:00:00Z,NA,NA
BQ2,NH4-N,1991-04-23T00:00:00Z,NA,NA
BQ2,NH4-N,1991-04-30T00:00:00Z,NA,NA
BQ2,NH4-N,1991-05-07T00:00:00Z,NA,NA
BQ2,NH4-N,1991-05-14T00:00:00Z,NA,NA
BQ2,NH4-N,1991-05-21T00:00:00Z,NA,NA
BQ2,NH4-N,1991-05-28T00:00:00Z,NA,NA
BQ2,NH4-N,1991-05-31T00:00:00Z,NA,NA
BQ2,NH4-N,1991-06-01T00:00:00Z,NA,NA
BQ2,NH4-N,1991-06-04T00:00:00Z,NA,NA
BQ2,NH4-N,1991-06-11T00:00:00Z,NA,NA
BQ2,NH4-N,1991-06-18T00:00:00Z,NA,NA
BQ2,NH4-N,1991-06-25T00:00:00Z,NA,NA
BQ2,NH4-N,1991-07-02T00:00:00Z,NA,NA
BQ2,NH4-N,1991-07-09T00:00:00Z,NA,NA
BQ2,NH4-N,1991-07-16T00:00:00Z,NA,NA
BQ2,NH4-N,1991-07-23T00:00:00Z,NA,NA
BQ2,NH4-N,1991-07-30T00:00:00Z,NA,NA
BQ2,NH4-N,1991-08-06T00:00:00Z,NA,NA
BQ2,NH4-N,1991-08-13T00:00:00Z,NA,NA
BQ2,NH4-N,1991-08-20T00:00:00Z,NA,NA
BQ2,NH4-N,1991-08-27T00:00:00Z,NA,NA
BQ2,NH4-N,1991-09-03T00:00:00Z,NA,NA
BQ2,NH4-N,1991-09-10T00:00:00Z,NA,NA
BQ2,NH4-N,1991-09-17T00:00:00Z,NA,NA
BQ2,NH4-N,1991-09-24T00:00:00Z,NA,NA
BQ2,NH4-N,1991-10-01T00:00:00Z,NA,NA
BQ2,NH4-N,1991-10-08T00:00:00Z,NA,NA
BQ2,NH4-N,1991-10-15T00:00:00Z,NA,NA
BQ2,NH4-N,1991-10-22T00:00:00Z,NA,NA
BQ2,NH4-N,1991-10-29T00:00:00Z,NA,NA
BQ2,NH4-N,1991-11-05T00:00:00Z,NA,NA
BQ2,NH4-N,1991-11-07T00:00:00Z,NA,NA
BQ2,NH4-N,1991-11-08T00:00:00Z,NA,NA
BQ2,NH4-N,1991-11-12T00:00:00Z,NA,NA
BQ2,NH4-N,1991-11-18T00:00:00Z,NA,NA
BQ2,NH4-N,1991-11-22T00:00:00Z,NA,NA
BQ2,NH4-N,1991-11-26T00:00:00Z,NA,NA
BQ2,NH4-N,1991-12-03T00:00:00Z,NA,NA
BQ2,NH4-N,1991-12-10T00:00:00Z,NA,NA
BQ2,NH4-N,1991-12-17T00:00:00Z,NA,NA
BQ2,NH4-N,1991-12-23T00:00:00Z,NA,NA
BQ2,NH4-N,1991-12-30T00:00:00Z,NA,NA
BQ2,NH4-N,1992-01-07T00:00:00Z,NA,NA
BQ2,NH4-N,1992-01-14T00:00:00Z,NA,NA
BQ2,NH4-N,1992-01-21T00:00:00Z,NA,NA
BQ2,NH4-N,1992-01-28T00:00:00Z,NA,NA
BQ2,NH4-N,1992-02-04T00:00:00Z,NA,NA
BQ2,NH4-N,1992-02-06T00:00:00Z,NA,NA
BQ2,NH4-N,1992-02-11T00:00:00Z,NA,NA
BQ2,NH4-N,1992-02-18T00:00:00Z,NA,NA
BQ2,NH4-N,1992-02-25T00:00:00Z,NA,NA
BQ2,NH4-N,1992-03-03T00:00:00Z,NA,NA
BQ2,NH4-N,1992-03-10T00:00:00Z,NA,NA
BQ2,NH4-N,1992-03-17T00:00:00Z,NA,NA
BQ2,NH4-N,1992-03-24T00:00:00Z,NA,NA
BQ2,NH4-N,1992-04-01T00:00:00Z,NA,NA
BQ2,NH4-N,1992-04-07T00:00:00Z,NA,NA
BQ2,NH4-N,1992-04-14T00:00:00Z,NA,NA
BQ2,NH4-N,1992-04-21T00:00:00Z,NA,NA
BQ2,NH4-N,1992-04-28T00:00:00Z,NA,NA
BQ2,NH4-N,1992-05-05T00:00:00Z,NA,NA
BQ2,NH4-N,1992-05-12T00:00:00Z,NA,NA
BQ2,NH4-N,1992-05-19T00:00:00Z,NA,NA
BQ2,NH4-N,1992-05-26T00:00:00Z,NA,NA
BQ2,NH4-N,1992-06-02T00:00:00Z,NA,NA
BQ2,NH4-N,1992-06-09T00:00:00Z,NA,NA
BQ2,NH4-N,1992-06-16T00:00:00Z,NA,NA
BQ2,NH4-N,1992-06-23T00:00:00Z,NA,NA
BQ2,NH4-N,1992-06-30T00:00:00Z,NA,NA
BQ2,NH4-N,1992-07-07T00:00:00Z,NA,NA
BQ2,NH4-N,1992-07-14T00:00:00Z,NA,NA
BQ2,NH4-N,1992-07-21T00:00:00Z,NA,NA
BQ2,NH4-N,1992-07-28T00:00:00Z,NA,NA
BQ2,NH4-N,1992-08-04T00:00:00Z,NA,NA
BQ2,NH4-N,1992-08-11T00:00:00Z,NA,NA
BQ2,NH4-N,1992-08-18T00:00:00Z,NA,NA
BQ2,NH4-N,1992-08-25T00:00:00Z,NA,NA
BQ2,NH4-N,1992-09-01T00:00:00Z,NA,NA
BQ2,NH4-N,1992-09-08T00:00:00Z,NA,NA
BQ2,NH4-N,1992-09-15T00:00:00Z,NA,NA
BQ2,NH4-N,1992-09-22T00:00:00Z,NA,NA
BQ2,NH4-N,1992-09-29T00:00:00Z,NA,NA
BQ2,NH4-N,1992-10-06T00:00:00Z,NA,NA
BQ2,NH4-N,1992-10-13T00:00:00Z,NA,NA
BQ2,NH4-N,1992-10-20T00:00:00Z,NA,NA
BQ2,NH4-N,1992-10-27T00:00:00Z,NA,NA
BQ2,NH4-N,1992-11-03T00:00:00Z,NA,NA
BQ2,NH4-N,1992-11-10T00:00:00Z,NA,NA
BQ2,NH4-N,1992-11-17T00:00:00Z,NA,NA
BQ2,NH4-N,1992-11-24T00:00:00Z,NA,NA
BQ2,NH4-N,1992-12-01T00:00:00Z,NA,NA
BQ2,NH4-N,1992-12-08T00:00:00Z,NA,NA
BQ2,NH4-N,1992-12-15T00:00:00Z,NA,NA
BQ2,NH4-N,1992-12-22T00:00:00Z,NA,NA
BQ2,NH4-N,1992-12-29T00:00:00Z,NA,NA
BQ2,NH4-N,1993-01-05T00:00:00Z,NA,NA
BQ2,NH4-N,1993-01-12T00:00:00Z,NA,NA
BQ2,NH4-N,1993-01-19T00:00:00Z,NA,NA
BQ2,NH4-N,1993-01-26T00:00:00Z,NA,NA
BQ2,NH4-N,1993-02-02T00:00:00Z,NA,NA
BQ2,NH4-N,1993-02-09T00:00:00Z,NA,NA
BQ2,NH4-N,1993-02-16T00:00:00Z,NA,NA
BQ2,NH4-N,1993-02-23T00:00:00Z,NA,NA
BQ2,NH4-N,1993-03-02T00:00:00Z,NA,NA
BQ2,NH4-N,1993-03-09T00:00:00Z,NA,NA
BQ2,NH4-N,1993-03-16T00:00:00Z,NA,NA
BQ2,NH4-N,1993-03-23T00:00:00Z,NA,NA
BQ2,NH4-N,1993-03-30T00:00:00Z,NA,NA
BQ2,NH4-N,1993-04-06T00:00:00Z,NA,NA
BQ2,NH4-N,1993-04-13T00:00:00Z,NA,NA
BQ2,NH4-N,1993-04-20T00:00:00Z,NA,NA
BQ2,NH4-N,1993-04-27T00:00:00Z,NA,NA
BQ2,NH4-N,1993-05-04T00:00:00Z,NA,NA
BQ2,NH4-N,1993-05-11T00:00:00Z,NA,NA
BQ2,NH4-N,1993-05-18T00:00:00Z,NA,NA
BQ2,NH4-N,1993-05-25T00:00:00Z,NA,NA
BQ2,NH4-N,1993-06-01T00:00:00Z,NA,NA
BQ2,NH4-N,1993-06-08T00:00:00Z,NA,NA
BQ2,NH4-N,1993-06-15T00:00:00Z,NA,NA
BQ2,NH4-N,1993-06-22T00:00:00Z,NA,NA
BQ2,NH4-N,1993-06-29T00:00:00Z,NA,NA
BQ2,NH4-N,1993-07-06T00:00:00Z,NA,NA
BQ2,NH4-N,1993-07-13T00:00:00Z,NA,NA
BQ2,NH4-N,1993-07-20T00:00:00Z,NA,NA
BQ2,NH4-N,1993-07-27T00:00:00Z,NA,NA
BQ2,NH4-N,1993-08-03T00:00:00Z,NA,NA
BQ2,NH4-N,1993-08-10T00:00:00Z,NA,NA
BQ2,NH4-N,1993-08-17T00:00:00Z,NA,NA
BQ2,NH4-N,1993-08-24T00:00:00Z,NA,NA
BQ2,NH4-N,1993-08-31T00:00:00Z,NA,NA
BQ2,NH4-N,1993-09-07T00:00:00Z,NA,NA
BQ2,NH4-N,1993-09-14T00:00:00Z,NA,NA
BQ2,NH4-N,1993-09-21T00:00:00Z,NA,NA
BQ2,NH4-N,1993-09-28T00:00:00Z,NA,NA
BQ2,NH4-N,1993-10-05T00:00:00Z,NA,NA
BQ2,NH4-N,1993-10-13T00:00:00Z,NA,NA
BQ2,NH4-N,1993-10-19T00:00:00Z,NA,NA
BQ2,NH4-N,1993-10-26T00:00:00Z,NA,NA
BQ2,NH4-N,1993-11-02T00:00:00Z,NA,NA
BQ2,NH4-N,1993-11-09T00:00:00Z,NA,NA
BQ2,NH4-N,1993-11-16T00:00:00Z,NA,NA
BQ2,NH4-N,1993-11-23T00:00:00Z,NA,NA
BQ2,NH4-N,1993-11-30T00:00:00Z,NA,NA
BQ2,NH4-N,1993-12-07T00:00:00Z,NA,NA
BQ2,NH4-N,1993-12-14T00:00:00Z,NA,NA
BQ2,NH4-N,1993-12-21T00:00:00Z,NA,NA
BQ2,NH4-N,1993-12-28T00:00:00Z,NA,NA
BQ2,NH4-N,1994-01-04T00:00:00Z,NA,NA
BQ2,NH4-N,1994-01-11T00:00:00Z,NA,NA
BQ2,NH4-N,1994-01-18T00:00:00Z,NA,NA
BQ2,NH4-N,1994-01-25T00:00:00Z,NA,NA
BQ2,NH4-N,1994-02-01T00:00:00Z,NA,NA
BQ2,NH4-N,1994-02-08T00:00:00Z,NA,NA
BQ2,NH4-N,1994-02-15T00:00:00Z,NA,NA
BQ2,NH4-N,1994-02-22T00:00:00Z,NA,NA
BQ2,NH4-N,1994-03-01T00:00:00Z,NA,NA
BQ2,NH4-N,1994-03-08T00:00:00Z,NA,NA
BQ2,NH4-N,1994-03-15T00:00:00Z,NA,NA
BQ2,NH4-N,1994-03-22T00:00:00Z,NA,NA
BQ2,NH4-N,1994-03-29T00:00:00Z,NA,NA
BQ2,NH4-N,1994-04-05T00:00:00Z,NA,NA
BQ2,NH4-N,1994-04-12T00:00:00Z,NA,NA
BQ2,NH4-N,1994-04-19T00:00:00Z,NA,NA
BQ2,NH4-N,1994-04-26T00:00:00Z,NA,NA
BQ2,NH4-N,1994-05-03T00:00:00Z,NA,NA
BQ2,NH4-N,1994-05-10T00:00:00Z,NA,NA
BQ2,NH4-N,1994-05-17T00:00:00Z,NA,NA
BQ2,NH4-N,1994-05-24T00:00:00Z,NA,NA
BQ2,NH4-N,1994-05-31T00:00:00Z,NA,NA
BQ2,NH4-N,1994-06-07T00:00:00Z,NA,NA
BQ2,NH4-N,1994-06-14T00:00:00Z,NA,NA
BQ2,NH4-N,1994-06-21T00:00:00Z,NA,NA
BQ2,NH4-N,1994-06-28T00:00:00Z,NA,NA
BQ2,NH4-N,1994-06-30T00:00:00Z,NA,NA
BQ2,NH4-N,1994-07-05T00:00:00Z,NA,NA
BQ2,NH4-N,1994-07-12T00:00:00Z,NA,NA
BQ2,NH4-N,1994-07-19T00:00:00Z,NA,NA
BQ2,NH4-N,1994-07-26T00:00:00Z,NA,NA
BQ2,NH4-N,1994-08-02T00:00:00Z,NA,NA
BQ2,NH4-N,1994-08-09T00:00:00Z,NA,NA
BQ2,NH4-N,1994-08-16T00:00:00Z,NA,NA
BQ2,NH4-N,1994-08-23T00:00:00Z,NA,NA
BQ2,NH4-N,1994-08-30T00:00:00Z,NA,NA
BQ2,NH4-N,1994-09-06T00:00:00Z,NA,NA
BQ2,NH4-N,1994-09-13T00:00:00Z,NA,NA
BQ2,NH4-N,1994-09-20T00:00:00Z,NA,NA
BQ2,NH4-N,1994-09-27T00:00:00Z,NA,NA
BQ2,NH4-N,1994-10-04T00:00:00Z,NA,NA
BQ2,NH4-N,1994-10-11T00:00:00Z,NA,NA
BQ2,NH4-N,1994-10-18T00:00:00Z,NA,NA
BQ2,NH4-N,1994-10-25T00:00:00Z,NA,NA
BQ2,NH4-N,1994-11-01T00:00:00Z,NA,NA
BQ2,NH4-N,1994-11-08T00:00:00Z,NA,NA
BQ2,NH4-N,1994-11-15T00:00:00Z,NA,NA
BQ2,NH4-N,1994-11-22T00:00:00Z,NA,NA
BQ2,NH4-N,1994-11-29T00:00:00Z,NA,NA
BQ2,NH4-N,1994-12-06T00:00:00Z,NA,NA
BQ2,NH4-N,1994-12-13T00:00:00Z,NA,NA
BQ2,NH4-N,1994-12-20T00:00:00Z,NA,NA
BQ2,NH4-N,1994-12-27T00:00:00Z,NA,NA
BQ3,K,1988-01-05T00:00:00Z,0.68,0.7125
BQ3,K,1988-01-12T00:00:00Z,0.66,0.7121428571428572
BQ3,K,1988-01-19T00:00:00Z,0.66,0.708125
BQ3,K,1988-01-26T00:00:00Z,0.72,0.705
BQ3,K,1988-01-29T00:00:00Z,0.82,0.705
BQ3,K,1988-02-02T00:00:00Z,0.735,0.7015
BQ3,K,1988-02-03T00:00:00Z,NA,0.7015
BQ3,K,1988-02-04T00:00:00Z,NA,0.7015
BQ3,K,1988-02-09T00:00:00Z,0.71,0.6895
BQ3,K,1988-02-10T00:00:00Z,NA,0.6895
BQ3,K,1988-02-16T00:00:00Z,0.68,0.6345000000000001
BQ3,K,1988-02-23T00:00:00Z,0.68,0.6305000000000001
BQ3,K,1988-03-01T00:00:00Z,0.67,0.595
BQ3,K,1988-03-08T00:00:00Z,0.56,0.5833333333333334
BQ3,K,1988-03-15T00:00:00Z,0.11,0.5722222222222222
BQ3,K,1988-03-23T00:00:00Z,0.62,0.5633333333333334
BQ3,K,1988-03-29T00:00:00Z,0.59,0.5588888888888889
BQ3,K,1988-04-05T00:00:00Z,0.63,0.5555555555555556
BQ3,K,1988-04-12T00:00:00Z,0.61,0.5761111111111111
BQ3,K,1988-04-19T00:00:00Z,0.6,0.6283333333333333
BQ3,K,1988-04-26T00:00:00Z,0.64,0.6272222222222222
BQ3,K,1988-05-03T00:00:00Z,0.64,0.6361111111111111
BQ3,K,1988-05-10T00:00:00Z,0.745,0.6483333333333333
BQ3,K,1988-05-17T00:00:00Z,0.58,0.6583333333333333
BQ3,K,1988-05-24T00:00:00Z,0.61,0.6683333333333333
BQ3,K,1988-05-31T00:00:00Z,0.67,0.6749999999999999
BQ3,K,1988-06-07T00:00:00Z,0.74,0.6816666666666666
BQ3,K,1988-06-14T00:00:00Z,0.7,0.6733333333333333
BQ3,K,1988-06-21T00:00:00Z,0.69,0.67
BQ3,K,1988-06-28T00:00:00Z,0.7,0.672
BQ3,K,1988-07-05T00:00:00Z,0.7,0.679
BQ3,K,1988-07-12T00:00:00Z,0.67,0.677
BQ3,K,1988-07-19T00:00:00Z,0.55,0.6759999999999999
BQ3,K,1988-07-22T00:00:00Z,0.67,0.6759999999999999
BQ3,K,1988-07-26T00:00:00Z,0.63,0.6645454545454546
BQ3,K,1988-08-02T00:00:00Z,0.74,0.6527272727272727
BQ3,K,1988-08-09T00:00:00Z,0.72,0.6536363636363637
BQ3,K,1988-08-16T00:00:00Z,0.69,0.64
BQ3,K,1988-08-23T00:00:00Z,0.66,0.641
BQ3,K,1988-08-24T00:00:00Z,0.58,0.641
BQ3,K,1988-08-30T00:00:00Z,0.57,0.642
BQ3,K,1988-09-06T00:00:00Z,0.71,0.623
BQ3,K,1988-09-13T00:00:00Z,0.52,0.611
BQ3,K,1988-09-20T00:00:00Z,0.59,0.6022222222222222
BQ3,K,1988-09-27T00:00:00Z,0.64,0.60875
BQ3,K,1988-10-04T00:00:00Z,0.55,0.63
BQ3,K,1988-10-11T00:00:00Z,0.6,0.6275
BQ3,K,1988-10-18T00:00:00Z,NA,0.65125
BQ3,K,1988-10-25T00:00:00Z,0.69,0.665
BQ3,K,1988-11-01T00:00:00Z,0.74,0.67125
BQ3,K,1988-11-07T00:00:00Z,0.69,0.68625
BQ3,K,1988-11-15T00:00:00Z,0.71,0.7075
BQ3,K,1988-11-22T00:00:00Z,0.7,0.7144444444444444
BQ3,K,1988-11-29T00:00:00Z,0.69,0.7233333333333333
BQ3,K,1988-12-06T00:00:00Z,0.67,0.7244444444444444
BQ3,K,1988-12-13T00:00:00Z,0.77,0.7366666666666667
BQ3,K,1988-12-20T00:00:00Z,0.77,0.7444444444444445
BQ3,K,1988-12-27T00:00:00Z,0.77,0.7611111111111111
BQ3,K,1989-01-03T00:00:00Z,0.75,0.7755555555555556
BQ3,K,1989-01-10T00:00:00Z,0.8,0.7955555555555556
BQ3,K,1989-01-17T00:00:00Z,0.78,0.7922222222222223
BQ3,K,1989-01-24T00:00:00Z,0.85,0.7866666666666666
BQ3,K,1989-01-31T00:00:00Z,0.82,0.7811111111111111
BQ3,K,1989-02-07T00:00:00Z,0.85,0.7777777777777778
BQ3,K,1989-02-14T00:00:00Z,0.74,0.7688888888888888
BQ3,K,1989-02-21T00:00:00Z,0.72,0.76
BQ3,K,1989-02-28T00:00:00Z,0.72,0.7388888888888888
BQ3,K,1989-03-07T00:00:00Z,0.72,0.7244444444444444
BQ3,K,1989-03-09T00:00:00Z,NA,0.7244444444444444
BQ3,K,1989-03-14T00:00:00Z,0.72,0.7066666666666667
BQ3,K,1989-03-21T00:00:00Z,0.7,0.6988888888888889
BQ3,K,1989-03-28T00:00:00Z,0.66,0.7055555555555555
BQ3,K,1989-04-04T00:00:00Z,0.69,0.7122222222222222
BQ3,K,1989-04-11T00:00:00Z,0.69,0.7211111111111111
BQ3,K,1989-04-18T00:00:00Z,0.67,0.7344444444444445
BQ3,K,1989-04-25T00:00:00Z,0.78,0.7344444444444445
BQ3,K,1989-05-02T00:00:00Z,0.78,0.7488888888888889
BQ3,K,1989-05-09T00:00:00Z,0.8,0.7577777777777778
BQ3,K,1989-05-16T00:00:00Z,0.84,0.75
BQ3,K,1989-05-23T00:00:00Z,0.7,0.7544444444444445
BQ3,K,1989-05-30T00:00:00Z,0.79,0.7466666666666667
BQ3,K,1989-06-06T00:00:00Z,0.77,0.7433333333333333
BQ3,K,1989-06-13T00:00:00Z,0.62,0.75
BQ3,K,1989-06-20T00:00:00Z,0.71,0.7511111111111111
BQ3,K,1989-06-27T00:00:00Z,0.71,0.7633333333333333
BQ3,K,1989-07-05T00:00:00Z,0.75,0.7688888888888888
BQ3,K,1989-07-11T00:00:00Z,0.86,0.7888888888888889
BQ3,K,1989-07-18T00:00:00Z,0.85,0.8111111111111111
BQ3,K,1989-07-26T00:00:00Z,0.81,0.8044444444444444
BQ3,K,1989-08-01T00:00:00Z,0.84,0.81625
BQ3,K,1989-08-08T00:00:00Z,0.95,0.81625
BQ3,K,1989-08-15T00:00:00Z,0.82,0.80625
BQ3,K,1989-08-22T00:00:00Z,0.65,0.81125
BQ3,K,1989-08-29T00:00:00Z,NA,0.853125
BQ3,K,1989-09-05T00:00:00Z,0.75,0.8894444444444445
BQ3,K,1989-09-12T00:00:00Z,0.78,0.8872222222222222
BQ3,K,1989-09-20T00:00:00Z,NA,0.9427777777777778
BQ3,K,1989-09-22T00:00:00Z,0.89,0.9427777777777778
BQ3,K,1989-09-26T00:00:00Z,1.145,1.0183333333333333
BQ3,K,1989-10-03T00:00:00Z,1.02,1.0645
BQ3,K,1989-10-05T00:00:00Z,1,1.0645
BQ3,K,1989-10-10T00:00:00Z,0.93,1.376818181818182
BQ3,K,1989-10-17T00:00:00Z,1.32,1.4495454545454545
BQ3,K,1989-10-24T00:00:00Z,1.33,1.5004545454545455
BQ3,K,1989-10-31T00:00:00Z,1.48,1.500909090909091
BQ3,K,1989-11-07T00:00:00Z,1.81,1.549
BQ3,K,1989-11-08T00:00:00Z,3.44,1.549
BQ3,K,1989-11-14T00:00:00Z,1.58,1.557
BQ3,K,1989-11-21T00:00:00Z,1.45,1.524
BQ3,K,1989-11-28T00:00:00Z,1.15,1.4889999999999999
BQ3,K,1989-12-05T00:00:00Z,1,1.587
BQ3,K,1989-12-12T00:00:00Z,1.01,1.3133333333333332
BQ3,K,1989-12-19T00:00:00Z,0.99,1.2833333333333332
BQ3,K,1989-12-26T00:00:00Z,0.98,1.268888888888889
BQ3,K,1990-01-02T00:00:00Z,2.46,1.29
BQ3,K,1990-01-09T00:00:00Z,1.2,1.3111111111111111
BQ3,K,1990-01-16T00:00:00Z,1.31,1.3588888888888888
BQ3,K,1990-01-23T00:00:00Z,1.32,1.4155555555555555
BQ3,K,1990-01-30T00:00:00Z,1.34,1.4577777777777778
BQ3,K,1990-02-06T00:00:00Z,1.19,1.3244444444444445
BQ3,K,1990-02-13T00:00:00Z,1.44,1.4122222222222223
BQ3,K,1990-02-20T00:00:00Z,1.5,1.4322222222222223
BQ3,K,1990-02-27T00:00:00Z,1.36,1.4522222222222223
BQ3,K,1990-03-06T00:00:00Z,1.26,1.44
BQ3,K,1990-03-13T00:00:00Z,1.99,1.4355555555555555
BQ3,K,1990-03-20T00:00:00Z,1.49,1.4055555555555554
BQ3,K,1990-03-27T00:00:00Z,1.5,1.3945454545454545
BQ3,K,1990-04-03T00:00:00Z,1.23,1.3727272727272728
BQ3,K,1990-04-10T00:00:00Z,1.15,1.39
BQ3,K,1990-04-17T00:00:00Z,1.17,1.3358333333333334
BQ3,K,1990-04-24T00:00:00Z,1.18,1.3183333333333334
BQ3,K,1990-04-25T00:00:00Z,1.56,1.3183333333333334
BQ3,K,1990-04-26T00:00:00Z,1.45,1.3183333333333334
BQ3,K,1990-05-01T00:00:00Z,1.12,1.3075
BQ3,K,1990-05-08T00:00:00Z,1.25,1.31
